res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,interior_condition,exterior_condition,grade,building_age,has_condition_barrier,open_violations,total_violations,violation_severity,has_violation_barrier,store_accessibility,has_store_accessibility_barrier,park_accessibility,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers,barrier_severity
07WCN2151000,74,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07WCO1260001,65,21,15,151466.00,Higher Income ($75k+),False,Average,Average,Good,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WDA0460000,65,21,8,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,13.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WDS2650000,75,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WFA2045000,80,22,7,92560.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WJE0238000,87,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
07WJN0547000,78,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WJN1737002,88,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07WJR0540000,85,22,9,73403.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07WJU2360000,65,22,2,89479.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WKE1562005,63,22,2,89479.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WMI2447001,78,21,8,79000.00,Higher Income ($75k+),False,Average,Average,Good,96.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WPA0457000,68,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WPA1647000,78,22,2,89479.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WPP0959000,66,22,1,89479.00,Higher Income ($75k+),False,Average,Average,Average,109.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WRD0942000,83,22,8,92560.00,Higher Income ($75k+),False,Good,Average,Average,93.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WRY3058001,67,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07WTA0152000,73,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07WTA1850000,75,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07WWI0447000,78,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,99.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07WXN1354000,71,21,16,114271.00,Higher Income ($75k+),False,Average,Average,Good,85.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
07XEE0455001,70,21,9,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07XWI1054001,71,21,13,80556.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YDY1546000,79,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07YGA1338000,87,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07YHG3135000,90,21,3,116793.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YIE2554000,71,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07YJE2959001,66,21,15,151466.00,Higher Income ($75k+),False,Good,Average,Good,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YJG2327000,98,21,15,151466.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,32.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YJY2554000,71,22,12,0,Low Income (<$50k),True,Average,Average,Average,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07YKN1053000,72,21,11,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YKN2949000,76,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Good,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YLA1560002,65,22,11,111705.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YLE2451000,74,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07YLN0733003,92,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Good,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YLV2433000,92,21,7,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07YRH2649000,76,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YSU2657000,68,22,8,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07YTI2444000,81,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07YTY2751000,74,22,5,33229.00,Low Income (<$50k),True,Average,Average,Average,125.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
07YWG1852000,73,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YYN2050000,75,22,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07YZA2042000,83,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07ZAA1451001,74,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07ZEA3047001,78,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
07ZGA2730001,95,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07ZLA3063000,62,21,14,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07ZPR1458000,67,22,13,82125.00,Higher Income ($75k+),False,Good,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
07ZVA1763002,62,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Good,105.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08AAA2355000,70,21,12,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08ABA2547000,78,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08ADA2845001,80,21,12,93326.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08ADG2455001,70,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08AGD1553000,72,22,2,89479.00,Higher Income ($75k+),False,Average,Average,Good,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08AGY3054000,71,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08AJS3063000,62,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08AMN1048000,77,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08AMO1339000,86,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08ARD0850000,75,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08ARD1853000,72,21,13,80556.00,Higher Income ($75k+),False,Fair,Average,Average,95.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08ARD2455000,70,21,10,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08ASA0562001,63,22,5,33229.00,Low Income (<$50k),True,Average,Average,Average,110.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
08ASA0750001,75,22,11,75366.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08ASI1540000,85,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08AVA0454000,71,22,2,45000.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08AVA1635000,90,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BAA0536001,89,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08BAA1030000,95,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08BAE1644000,81,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08BAY0251000,74,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BBY2854000,71,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BCA0249001,76,21,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,145.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
08BCA1648000,77,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BCR1351000,74,22,4,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BDD1261003,64,22,6,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,3,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
08BDE0252001,73,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08BDH0263001,62,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08BDH2951000,74,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BDL1953000,72,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08BEA0936001,89,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08BEN1049000,76,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BEU0355000,70,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BGY0847001,78,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,100.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08BHY2060001,65,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BJE1046000,79,22,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BJS1256000,69,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
08BJY1359000,66,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08BKA2941000,84,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
08BKH2643000,82,22,13,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BLN2248000,77,22,7,75366.00,Higher Income ($75k+),False,Good,Good,Average,105.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BML2948000,77,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
08BMY1648000,77,22,8,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
