res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,property_value
07ZAA1451001,74,21,16,114271.00,Higher Income ($75k+),False,0.00
07ZEA3047001,78,21,12,93326.00,Higher Income ($75k+),False,
07ZGA2730001,95,21,5,131206.00,Higher Income ($75k+),False,5406216.00
07ZLA3063000,62,21,14,93326.00,Higher Income ($75k+),False,0.00
07ZPR1458000,67,22,13,82125.00,Higher Income ($75k+),False,924300.00
07ZVA1763002,62,22,9,73403.00,Moderate Income ($50k-$75k),True,1034500.00
08AAA2355000,70,21,12,60060.00,Moderate Income ($50k-$75k),True,0.00
08ABA2547000,78,21,16,114271.00,Higher Income ($75k+),False,
08ADA2845001,80,21,12,93326.00,Higher Income ($75k+),False,1097200.00
08ADG2455001,70,21,9,81853.00,Higher Income ($75k+),False,0.00
08AGD1553000,72,22,2,89479.00,Higher Income ($75k+),False,990200.00
08AGY3054000,71,21,12,0,Low Income (<$50k),True,
08AJS3063000,62,21,12,0,Low Income (<$50k),True,
08AMN1048000,77,21,5,131206.00,Higher Income ($75k+),False,0.00
08AMO1339000,86,21,10,81853.00,Higher Income ($75k+),False,8269891.00
08ARD0850000,75,22,3,111705.00,Higher Income ($75k+),False,1105700.00
08ARD1853000,72,21,13,80556.00,Higher Income ($75k+),False,846800.00
08ARD2455000,70,21,10,60060.00,Moderate Income ($50k-$75k),True,1230500.00
08ASA0562001,63,22,5,33229.00,Low Income (<$50k),True,1240300.00
08ASA0750001,75,22,11,75366.00,Higher Income ($75k+),False,4192700.00
08ASI1540000,85,21,13,80556.00,Higher Income ($75k+),False,
08AVA0454000,71,22,2,45000.00,Low Income (<$50k),True,2835683.00
08AVA1635000,90,21,5,131206.00,Higher Income ($75k+),False,5406216.00
08BAA0536001,89,21,13,80556.00,Higher Income ($75k+),False,
08BAA1030000,95,21,13,80556.00,Higher Income ($75k+),False,
08BAE1644000,81,21,9,46985.00,Low Income (<$50k),True,26902496.00
08BAY0251000,74,21,16,114271.00,Higher Income ($75k+),False,
08BBY2854000,71,21,16,114271.00,Higher Income ($75k+),False,
08BCA0249001,76,21,6,88625.00,Higher Income ($75k+),False,781500.00
08BCA1648000,77,21,13,80556.00,Higher Income ($75k+),False,0.00
08BCR1351000,74,22,4,82125.00,Higher Income ($75k+),False,0.00
08BDD1261003,64,22,6,88625.00,Higher Income ($75k+),False,0.00
08BDE0252001,73,21,10,60060.00,Moderate Income ($50k-$75k),True,
08BDH0263001,62,21,1,0,Low Income (<$50k),True,0.00
08BDH2951000,74,22,4,92560.00,Higher Income ($75k+),False,853000.00
08BDL1953000,72,21,13,80556.00,Higher Income ($75k+),False,16432500.00
08BEA0936001,89,21,13,80556.00,Higher Income ($75k+),False,
08BEN1049000,76,21,16,114271.00,Higher Income ($75k+),False,
08BEU0355000,70,21,10,81853.00,Higher Income ($75k+),False,7157407.00
08BGY0847001,78,21,9,46985.00,Low Income (<$50k),True,1096101.00
08BHY2060001,65,21,9,81853.00,Higher Income ($75k+),False,9245098.00
08BJE1046000,79,22,6,88625.00,Higher Income ($75k+),False,1015400.00
08BJS1256000,69,21,1,0,Low Income (<$50k),True,0.00
08BJY1359000,66,21,12,93326.00,Higher Income ($75k+),False,
08BKA2941000,84,21,12,93326.00,Higher Income ($75k+),False,
08BKH2643000,82,22,13,82125.00,Higher Income ($75k+),False,2211398.00
08BLN2248000,77,22,7,75366.00,Higher Income ($75k+),False,1184700.00
08BML2948000,77,22,11,75366.00,Higher Income ($75k+),False,927600.00
08BMY1648000,77,22,8,73403.00,Moderate Income ($50k-$75k),True,969400.00
08BNL0853000,74,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
08BPL0262002,63,22,2,89479.00,Higher Income ($75k+),False,969400.00
08BPL0860000,65,22,7,75366.00,Higher Income ($75k+),False,986000.00
08BPY1350000,75,22,6,88625.00,Higher Income ($75k+),False,1115800.00
08BRA0738001,87,21,13,80556.00,Higher Income ($75k+),False,
08BRD1248000,77,21,16,114271.00,Higher Income ($75k+),False,
08BRN2049001,76,22,4,82125.00,Higher Income ($75k+),False,1253400.00
08BRT2861001,64,22,1,45000.00,Low Income (<$50k),True,949900.00
08BSA0839000,86,22,10,111705.00,Higher Income ($75k+),False,1458100.00
08BTS2950000,75,21,12,0,Low Income (<$50k),True,
08BVA0346000,79,21,16,114271.00,Higher Income ($75k+),False,
08CAA0323000,102,21,10,60060.00,Moderate Income ($50k-$75k),True,
08CAA0962000,63,22,12,111705.00,Higher Income ($75k+),False,639400.00
08CAG2847000,78,22,9,73403.00,Moderate Income ($50k-$75k),True,1379500.00
08CBE2141000,84,21,12,93326.00,Higher Income ($75k+),False,
08CBO1544002,81,21,11,80556.00,Higher Income ($75k+),False,1081700.00
08CCL2657000,68,21,7,79000.00,Higher Income ($75k+),False,1858700.00
08CCM0835000,90,22,3,88625.00,Higher Income ($75k+),False,0.00
08CDH0757002,68,22,12,111705.00,Higher Income ($75k+),False,860100.00
08CEA2663000,62,21,9,81853.00,Higher Income ($75k+),False,22807000.00
08CEN3157000,68,21,12,0,Low Income (<$50k),True,
08CER2733000,92,22,11,75366.00,Higher Income ($75k+),False,4192700.00
08CFE2559000,66,22,11,82125.00,Higher Income ($75k+),False,893900.00
08CFN1638000,87,21,13,80556.00,Higher Income ($75k+),False,
08CHE1063000,62,21,14,93326.00,Higher Income ($75k+),False,0.00
08CJA1349001,76,21,13,80556.00,Higher Income ($75k+),False,
08CJE1927000,98,21,10,60060.00,Moderate Income ($50k-$75k),True,
08CJH0554001,71,22,10,75366.00,Higher Income ($75k+),False,4083199.00
08CJT1361002,64,22,5,33229.00,Low Income (<$50k),True,138162000.00
08CKE0159000,66,22,10,75366.00,Higher Income ($75k+),False,1016300.00
08CKG1452001,73,21,13,80556.00,Higher Income ($75k+),False,
08CLA0441001,84,21,12,93326.00,Higher Income ($75k+),False,
08CLI1639005,86,21,13,80556.00,Higher Income ($75k+),False,
08CLN2534000,91,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
08CMA0236002,89,21,13,80556.00,Higher Income ($75k+),False,16432500.00
08CMI0744000,81,22,9,73403.00,Moderate Income ($50k-$75k),True,961700.00
08CMK2051000,74,21,14,93326.00,Higher Income ($75k+),False,1214000.00
08CMK2457000,68,22,9,73403.00,Moderate Income ($50k-$75k),True,952400.00
08CML1458002,67,22,7,75366.00,Higher Income ($75k+),False,978700.00
08CMY0547000,78,21,16,114271.00,Higher Income ($75k+),False,
08CPA1161004,64,21,5,131206.00,Higher Income ($75k+),False,0.00
08CPG2744001,81,21,12,93326.00,Higher Income ($75k+),False,
08CPI1053001,72,21,4,53824.00,Moderate Income ($50k-$75k),True,690600.00
08CRT1058001,67,22,2,89479.00,Higher Income ($75k+),False,1255500.00
08CSA0749001,76,21,7,131206.00,Higher Income ($75k+),False,1420168.00
08CSN1459004,66,22,3,88625.00,Higher Income ($75k+),False,532900.00
08CSN2240000,85,21,10,81853.00,Higher Income ($75k+),False,8269891.00
08CVA0862002,63,21,15,151466.00,Higher Income ($75k+),False,7362200.00
08CVN1463001,62,21,4,53824.00,Moderate Income ($50k-$75k),True,771400.00
08CWG0259001,66,22,7,92560.00,Higher Income ($75k+),False,682100.00
08CWM2853000,72,21,10,60060.00,Moderate Income ($50k-$75k),True,
08CXO0853004,72,22,5,33229.00,Low Income (<$50k),True,897400.00
08CZG2263001,62,21,6,88625.00,Higher Income ($75k+),False,762400.00
08DAE1248000,77,22,4,92560.00,Higher Income ($75k+),False,989300.00
08DAO1152000,73,21,13,80556.00,Higher Income ($75k+),False,
08DBA0631000,94,21,13,80556.00,Higher Income ($75k+),False,
08DBE2757000,68,22,11,75366.00,Higher Income ($75k+),False,1116100.00
08DBN1662001,63,21,7,131206.00,Higher Income ($75k+),False,1555155.00
08DCE2858000,67,22,13,82125.00,Higher Income ($75k+),False,1110300.00
08DDS2048000,77,22,6,88625.00,Higher Income ($75k+),False,867800.00
08DEN1949009,76,21,15,151466.00,Higher Income ($75k+),False,15726100.00
08DGD2655000,70,22,10,75366.00,Higher Income ($75k+),False,1202800.00
08DHA1251000,74,22,10,111705.00,Higher Income ($75k+),False,982900.00
08DHN1862000,63,21,1,0,Low Income (<$50k),True,0.00
08DJE0652000,73,21,13,80556.00,Higher Income ($75k+),False,936300.00
08DML2846000,79,21,13,80556.00,Higher Income ($75k+),False,
08DNE2455000,70,22,10,75366.00,Higher Income ($75k+),False,4083199.00
08DPK0461000,64,22,13,82125.00,Higher Income ($75k+),False,1099500.00
08DPR0350003,75,22,9,73403.00,Moderate Income ($50k-$75k),True,1085100.00
08DRN1458001,67,21,16,114271.00,Higher Income ($75k+),False,23858100.00
08DSA1560000,65,22,12,111705.00,Higher Income ($75k+),False,8312400.00
08DVA0348000,77,22,9,73403.00,Moderate Income ($50k-$75k),True,1254100.00
08EAE0451000,74,21,16,114271.00,Higher Income ($75k+),False,23858100.00
08ECA0157001,68,22,1,45000.00,Low Income (<$50k),True,771000.00
08EGO0354000,71,22,3,111705.00,Higher Income ($75k+),False,0.00
08EHD2248000,77,21,7,131206.00,Higher Income ($75k+),False,1295963.00
08EIA2838004,87,21,13,80556.00,Higher Income ($75k+),False,
08EME1857001,68,22,11,82125.00,Higher Income ($75k+),False,967900.00
08EYL1527000,98,21,12,0,Low Income (<$50k),True,
08FAA2133000,92,21,12,93326.00,Higher Income ($75k+),False,
08FAA2553000,72,22,4,82125.00,Higher Income ($75k+),False,1047200.00
08FDA2953000,72,21,5,131206.00,Higher Income ($75k+),False,0.00
08FGL0862001,63,22,1,89479.00,Higher Income ($75k+),False,1504400.00
08FGY1130002,95,21,13,80556.00,Higher Income ($75k+),False,
08FKN2357000,68,21,11,80556.00,Higher Income ($75k+),False,0.00
08FKN2658000,67,22,13,82125.00,Higher Income ($75k+),False,1118700.00
08FLN3059000,66,22,7,75366.00,Higher Income ($75k+),False,843800.00
08FML1060000,65,21,1,0,Low Income (<$50k),True,7398000.00
08FSA1659000,66,21,12,0,Low Income (<$50k),True,
08FSN2663003,62,22,5,33229.00,Low Income (<$50k),True,816300.00
08FTA2640001,85,21,13,80556.00,Higher Income ($75k+),False,
08FTS0157000,68,22,12,111705.00,Higher Income ($75k+),False,773000.00
08GAA2845000,80,21,15,151466.00,Higher Income ($75k+),False,474400.00
08GAE1043000,82,21,13,80556.00,Higher Income ($75k+),False,
08GAN2359002,66,21,4,53824.00,Moderate Income ($50k-$75k),True,56629500.00
08GAR1038002,87,21,12,93326.00,Higher Income ($75k+),False,
08GBA3061000,64,22,5,33229.00,Low Income (<$50k),True,746600.00
08GCS2451002,74,22,7,75366.00,Higher Income ($75k+),False,0.00
08GDE2357000,68,22,3,80556.00,Higher Income ($75k+),False,569600.00
08GEN2956000,69,22,8,92560.00,Higher Income ($75k+),False,1087500.00
08GIA0136000,89,21,4,53824.00,Moderate Income ($50k-$75k),True,0.00
08GIA2143000,82,21,13,80556.00,Higher Income ($75k+),False,5208368.00
08GIE0552001,73,21,4,53824.00,Moderate Income ($50k-$75k),True,755600.00
08GJN1952000,73,22,4,82125.00,Higher Income ($75k+),False,751700.00
08GLL2463000,62,22,2,45000.00,Low Income (<$50k),True,0.00
08GME2062001,63,22,13,82125.00,Higher Income ($75k+),False,987300.00
08GNT1455001,70,22,2,45000.00,Low Income (<$50k),True,660000.00
08GOR1748001,77,21,7,79000.00,Higher Income ($75k+),False,1744943.00
08GRD1846000,79,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
08GRH2629000,96,21,10,60060.00,Moderate Income ($50k-$75k),True,
08GSN2942000,83,22,1,45000.00,Low Income (<$50k),True,1209600.00
08GTA1960000,65,22,5,33229.00,Low Income (<$50k),True,1129500.00
08GTN2459000,66,22,11,75366.00,Higher Income ($75k+),False,1014400.00
08GTS2258001,67,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
08GWM1857001,68,21,3,116793.00,Higher Income ($75k+),False,925700.00
08GYA0958001,67,21,9,79000.00,Higher Income ($75k+),False,0.00
08HBA0656000,69,22,10,92560.00,Higher Income ($75k+),False,949600.00
08HBN1248000,77,22,6,88625.00,Higher Income ($75k+),False,926700.00
08HBQ1760000,65,21,14,93326.00,Higher Income ($75k+),False,0.00
08HEN0750000,75,21,10,60060.00,Moderate Income ($50k-$75k),True,841500.00
08HHN2335001,90,21,12,93326.00,Higher Income ($75k+),False,
08HJE0662000,63,21,13,80556.00,Higher Income ($75k+),False,16432500.00
08HJE1963004,62,22,6,88625.00,Higher Income ($75k+),False,916400.00
08HJG1753001,72,22,9,73403.00,Moderate Income ($50k-$75k),True,2299700.00
08HJH1650001,75,22,10,75366.00,Higher Income ($75k+),False,926900.00
08HJS3160000,65,22,3,88625.00,Higher Income ($75k+),False,1377400.00
08HJT3160000,65,21,13,80556.00,Higher Income ($75k+),False,1577600.00
08HKH2963001,62,22,3,88625.00,Higher Income ($75k+),False,868300.00
08HMI1745001,80,21,13,80556.00,Higher Income ($75k+),False,
08HMS1553000,72,22,6,88625.00,Higher Income ($75k+),False,900100.00
08HMY2333000,92,21,7,46985.00,Low Income (<$50k),True,1550600.00
08HPA2034001,91,22,8,92560.00,Higher Income ($75k+),False,954400.00
08HPO1063000,62,22,3,111705.00,Higher Income ($75k+),False,5924000.00
08HYG0244001,81,21,13,80556.00,Higher Income ($75k+),False,
08IGY0446000,79,21,13,80556.00,Higher Income ($75k+),False,
08IMD2560000,65,22,7,75366.00,Higher Income ($75k+),False,0.00
08JAA2357001,68,22,1,45000.00,Low Income (<$50k),True,1138200.00
08JAO2347000,78,22,2,89479.00,Higher Income ($75k+),False,1136700.00
08JBK0863000,62,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
08JFA2260000,65,21,16,114271.00,Higher Income ($75k+),False,0.00
08JIA1044000,81,21,12,0,Low Income (<$50k),True,
08JYN1363000,62,21,9,81853.00,Higher Income ($75k+),False,29283200.00
08KAA0937000,88,21,13,80556.00,Higher Income ($75k+),False,
08KAN0333000,92,21,9,46985.00,Low Income (<$50k),True,27373404.00
08KBE1643000,82,22,9,73403.00,Moderate Income ($50k-$75k),True,1211700.00
08KBS1030001,95,21,13,80556.00,Higher Income ($75k+),False,
08KBY2232000,93,21,12,93326.00,Higher Income ($75k+),False,
08KCK0851000,74,21,13,80556.00,Higher Income ($75k+),False,
08KCS0658000,67,22,12,33229.00,Low Income (<$50k),True,5425100.00
08KDA1640002,85,21,9,46985.00,Low Income (<$50k),True,27373404.00
08KDA1645000,80,21,13,151466.00,Higher Income ($75k+),False,0.00
08KDL2554000,71,21,13,80556.00,Higher Income ($75k+),False,
08KEA1149000,76,21,12,93326.00,Higher Income ($75k+),False,
08KGA2137001,88,21,13,80556.00,Higher Income ($75k+),False,
08KJE1234000,91,22,13,82125.00,Higher Income ($75k+),False,2211398.00
08KJN1362000,63,21,8,79000.00,Higher Income ($75k+),False,2816100.00
08KNA1041001,84,21,13,80556.00,Higher Income ($75k+),False,
08KNA1241001,84,21,12,93326.00,Higher Income ($75k+),False,
08KRA1041000,84,21,13,80556.00,Higher Income ($75k+),False,
08KRL2737000,88,21,8,79000.00,Higher Income ($75k+),False,2747746.00
08KRQ2338000,87,21,12,93326.00,Higher Income ($75k+),False,
08LAA0538004,87,21,7,46985.00,Low Income (<$50k),True,4840926.00
08LBE1738000,87,22,9,73403.00,Moderate Income ($50k-$75k),True,1521100.00
08LBG1641002,84,21,7,79000.00,Higher Income ($75k+),False,1692649.00
08LCE0951000,74,22,13,82125.00,Higher Income ($75k+),False,838100.00
08LCK3058000,67,22,3,88625.00,Higher Income ($75k+),False,1206300.00
08LCN1343003,82,21,13,80556.00,Higher Income ($75k+),False,
08LDE0749000,76,21,6,88625.00,Higher Income ($75k+),False,944500.00
08LED1637001,88,22,11,75366.00,Higher Income ($75k+),False,1014200.00
08LGA1749000,76,22,5,33229.00,Low Income (<$50k),True,1013500.00
08LGA2452001,73,21,12,93326.00,Higher Income ($75k+),False,
08LHN0343001,82,21,13,80556.00,Higher Income ($75k+),False,
08LHR1560000,65,21,7,79000.00,Higher Income ($75k+),False,1744943.00
08LHY1552000,73,22,13,82125.00,Higher Income ($75k+),False,903300.00
08LJE1259001,66,21,9,81853.00,Higher Income ($75k+),False,9245098.00
08LJM1053000,72,22,7,75366.00,Higher Income ($75k+),False,900500.00
08LJN0751007,74,21,10,60060.00,Moderate Income ($50k-$75k),True,
08LJN2062000,63,22,11,75366.00,Higher Income ($75k+),False,782400.00
08LKE0244000,81,21,13,80556.00,Higher Income ($75k+),False,1073600.00
08LKN2055001,70,22,4,92560.00,Higher Income ($75k+),False,637400.00
08LKT2155000,70,21,13,80556.00,Higher Income ($75k+),False,16432500.00
08LLN1053001,72,22,3,111705.00,Higher Income ($75k+),False,1097700.00
08LLY1763000,62,21,9,81853.00,Higher Income ($75k+),False,90499900.00
08LMA2849001,76,21,7,131206.00,Higher Income ($75k+),False,992337.00
08LMA2996000,89,21,7,46985.00,Low Income (<$50k),True,4840926.00
08LMG2554000,71,21,7,131206.00,Higher Income ($75k+),False,1555155.00
08LML2740000,85,22,7,92560.00,Higher Income ($75k+),False,906800.00
08LMW1060000,65,22,12,0,Low Income (<$50k),True,719300.00
08LMY3154001,71,21,6,88625.00,Higher Income ($75k+),False,709500.00
08LPL1362000,63,21,8,79000.00,Higher Income ($75k+),False,1169600.00
08LPL2153000,72,21,1,0,Low Income (<$50k),True,0.00
08LRA1451000,74,22,7,92560.00,Higher Income ($75k+),False,1234600.00
08LST2044000,81,22,9,73403.00,Moderate Income ($50k-$75k),True,881100.00
08LSU1843000,82,21,13,80556.00,Higher Income ($75k+),False,
08LTY3050002,75,22,4,82125.00,Higher Income ($75k+),False,717500.00
08LVO2860000,65,21,10,81853.00,Higher Income ($75k+),False,8269891.00
08LWG1250001,75,21,3,116793.00,Higher Income ($75k+),False,1388100.00
08LZE2541000,84,21,13,80556.00,Higher Income ($75k+),False,
08MAA1431001,94,21,5,131206.00,Higher Income ($75k+),False,5406216.00
08MAE0654000,71,22,4,92560.00,Higher Income ($75k+),False,714200.00
08MAN0945000,80,22,2,89479.00,Higher Income ($75k+),False,826300.00
08MAN2063002,62,22,4,82125.00,Higher Income ($75k+),False,1083500.00
08MAN3039000,86,22,8,73403.00,Moderate Income ($50k-$75k),True,1240300.00
08MBY2939000,86,22,9,73403.00,Moderate Income ($50k-$75k),True,1356100.00
08MCA0854002,71,21,4,53824.00,Moderate Income ($50k-$75k),True,6146300.00
08MCS0556000,69,22,11,75366.00,Higher Income ($75k+),False,786700.00
08MDA2144000,81,22,2,89479.00,Higher Income ($75k+),False,889500.00
08MDD1751000,74,21,6,46985.00,Low Income (<$50k),True,1410600.00
08MDE0356003,69,22,2,45000.00,Low Income (<$50k),True,0.00
08MDG1041000,84,21,13,80556.00,Higher Income ($75k+),False,
08MED1861001,64,22,1,45000.00,Low Income (<$50k),True,1042900.00
08MJE0532001,93,22,1,0,Low Income (<$50k),True,755400.00
08MJE2444001,81,22,4,82125.00,Higher Income ($75k+),False,0.00
08MJH1441000,84,22,13,82125.00,Higher Income ($75k+),False,819400.00
08MJN1762004,63,22,5,33229.00,Low Income (<$50k),True,138162000.00
08MJN2561000,64,21,10,81853.00,Higher Income ($75k+),False,8269891.00
08MJN2943002,82,22,4,82125.00,Higher Income ($75k+),False,0.00
08MMA1647000,78,21,13,80556.00,Higher Income ($75k+),False,
08MMA2459000,66,22,4,92560.00,Higher Income ($75k+),False,1178600.00
08MME0557002,68,22,10,111705.00,Higher Income ($75k+),False,1131500.00
08MME2749000,76,21,6,88625.00,Higher Income ($75k+),False,867100.00
08MML2558005,67,22,12,111705.00,Higher Income ($75k+),False,669600.00
08MMT0858000,67,22,12,111705.00,Higher Income ($75k+),False,799000.00
08MMT1056001,69,22,9,73403.00,Moderate Income ($50k-$75k),True,7517100.00
08MMY1043002,82,21,12,93326.00,Higher Income ($75k+),False,
08MNA2839002,86,21,13,80556.00,Higher Income ($75k+),False,0.00
08MPL1845000,80,22,7,75366.00,Higher Income ($75k+),False,1040500.00
08MPP0754000,71,22,10,111705.00,Higher Income ($75k+),False,713100.00
08MPR1061000,64,22,10,111705.00,Higher Income ($75k+),False,945500.00
08MPS1030000,95,22,13,82125.00,Higher Income ($75k+),False,674500.00
08MQL1949000,76,21,12,0,Low Income (<$50k),True,
08MRA0763000,62,22,3,80556.00,Higher Income ($75k+),False,1203800.00
08MRD0161000,64,22,10,75366.00,Higher Income ($75k+),False,976900.00
08MRD1145001,80,22,1,45000.00,Low Income (<$50k),True,1426400.00
08MRD1549001,76,21,11,80556.00,Higher Income ($75k+),False,2098300.00
08MRD2857004,68,22,4,82125.00,Higher Income ($75k+),False,1010700.00
08MRH3063000,62,22,5,33229.00,Low Income (<$50k),True,1034000.00
08MRN0841001,84,21,12,93326.00,Higher Income ($75k+),False,
08MSD2263003,62,21,1,0,Low Income (<$50k),True,0.00
08MSN1356000,69,22,7,82125.00,Higher Income ($75k+),False,771000.00
08MTA2957000,68,22,13,82125.00,Higher Income ($75k+),False,2211398.00
08MWL2548000,77,21,11,80556.00,Higher Income ($75k+),False,1273600.00
08MYA0747001,78,21,7,131206.00,Higher Income ($75k+),False,1658547.00
08MZA0435000,90,21,13,80556.00,Higher Income ($75k+),False,
08MZA2827000,98,21,11,80556.00,Higher Income ($75k+),False,5078700.00
08NAA2035001,90,21,13,80556.00,Higher Income ($75k+),False,5208368.00
08NAY1938000,87,21,13,80556.00,Higher Income ($75k+),False,16432500.00
08NCS3160003,65,21,16,114271.00,Higher Income ($75k+),False,0.00
08NDO0650000,75,21,10,81853.00,Higher Income ($75k+),False,8153471.00
08NHU2239000,86,22,3,111705.00,Higher Income ($75k+),False,1225700.00
